"brainregion","disease","count"
"Structure of posterior hypothalamic nucleus","Psychotic Disorders","40936"
"Structure of posterior hypothalamic nucleus","Hamartoma Syndrome, Multiple","40937"
"Structure of posterior hypothalamic nucleus","Dementia due to Alzheimer's disease (disorder)","40938"
"Structure of posterior hypothalamic nucleus","Lung diseases","40939"
"Structure of posterior hypothalamic nucleus","Mesulam Syndrome","40940"
"Structure of posterior hypothalamic nucleus","Lafora Disease","40941"
"Structure of posterior hypothalamic nucleus","Virus Diseases","40942"
"Structure of posterior hypothalamic nucleus","Liver diseases","40943"
"Structure of posterior hypothalamic nucleus","Communicable Diseases","40944"
"Structure of posterior hypothalamic nucleus","Norrie disease","40945"
"Structure of posterior hypothalamic nucleus","Colonic Diseases","40946"
"Structure of posterior hypothalamic nucleus","Gilles de la Tourette syndrome","40947"
"Structure of posterior hypothalamic nucleus","motor disorder","40948"
"Structure of posterior hypothalamic nucleus","Hypertrophic disorder of skin, unspecified","40949"
"Structure of posterior hypothalamic nucleus","Language Disorders","40950"
"Structure of posterior hypothalamic nucleus","Alzheimer Disease, Late Onset","40951"
"Structure of posterior hypothalamic nucleus","Timothy syndrome","40952"
"Structure of posterior hypothalamic nucleus","Recurrent disease","40953"
"Structure of posterior hypothalamic nucleus","Andersen Syndrome","40954"
"Structure of posterior hypothalamic nucleus","Paramyotonia congenita (disorder)","40955"
"Structure of posterior hypothalamic nucleus","Prune Belly Syndrome","40956"
"Structure of posterior hypothalamic nucleus","Thrombocytopenia-Absent Radius Syndrome","40957"
"Structure of posterior hypothalamic nucleus","Melkersson-Rosenthal Syndrome","40958"
"Structure of posterior hypothalamic nucleus","Bipolar Disorder","40959"
"Structure of posterior hypothalamic nucleus","Arterial Tortuosity Syndrome","40960"
"Structure of posterior hypothalamic nucleus","Delirium, Dementia, Amnestic, Cognitive Disorders","40961"
"Structure of posterior hypothalamic nucleus","Acute infectious disease","40962"
"Structure of posterior hypothalamic nucleus","Pancreatic Diseases","40963"
"Structure of posterior hypothalamic nucleus","Mucocutaneous Lymph Node Syndrome","40964"
"Structure of posterior hypothalamic nucleus","Vascular Diseases","40965"
"Structure of posterior hypothalamic nucleus","Stress Disorders, Traumatic","40966"
"Structure of posterior hypothalamic nucleus","Lubs X-linked mental retardation syndrome","40967"
"Structure of posterior hypothalamic nucleus","Williams Syndrome","40968"
"Structure of posterior hypothalamic nucleus","Niemann-Pick Disease, Type C","40969"
"Structure of posterior hypothalamic nucleus","Renal glomerular disease","40970"
"Basal Nucleus of Meynert","Mohr-Tranebjaerg syndrome","40971"
"Basal Nucleus of Meynert","Sequela of disorder","40972"
"Basal Nucleus of Meynert","Mesulam Syndrome","40973"
"Basal Nucleus of Meynert","Hypertrophic disorder of skin, unspecified","40974"
"Basal Nucleus of Meynert","Alzheimer Disease, Late Onset","40975"
"Basal Nucleus of Meynert","Paramyotonia congenita (disorder)","40976"
"Basal Nucleus of Meynert","Delirium, Dementia, Amnestic, Cognitive Disorders","40977"
"Basal Nucleus of Meynert","Vascular Diseases","40978"
"Corpus Callosum","Mesulam Syndrome","40979"
"Corpus Callosum","motor disorder","40980"
"Corpus Callosum","Alzheimer Disease, Late Onset","40981"
"Corpus Callosum","Paramyotonia congenita (disorder)","40982"
"Corpus Callosum","Thrombocytopenia-Absent Radius Syndrome","40983"
"Corpus Callosum","Vascular Diseases","40984"
"External capsule","neuropathology disease","40985"
"External capsule","Lewy Body Disease","40986"
"External capsule","Pick Disease of the Brain","40987"
"External capsule","Parkinsonian Disorders","40988"
"External capsule","Mild cognitive disorder","40989"
"External capsule","Disorder nervous system","40990"
"External capsule","Feline urological syndrome","40991"
"External capsule","Mohr-Tranebjaerg syndrome","40992"
"External capsule","Shwachman syndrome","40993"
"External capsule","Nail-Patella Syndrome","40994"
"External capsule","Prion Diseases","40995"
"External capsule","Cognition Disorders","40996"
"External capsule","Motor Neuron Disease","40997"
"External capsule","Creutzfeldt-Jakob disease","40998"
"External capsule","Degenerative disorder","40999"
"External capsule","Shy-Drager Syndrome","41000"
"External capsule","Cerebrovascular Disorders","41001"
"External capsule","Van der Woude syndrome","41002"
"External capsule","Gerstmann-Straussler-Scheinker Disease","41003"
"External capsule","Creutzfeldt-Jakob Disease, Sporadic","41004"
"External capsule","Sequela of disorder","41005"
"External capsule","Familial Alzheimer Disease (FAD)","41006"
"External capsule","Psychotic Disorders","41007"
"External capsule","Dementia due to Alzheimer's disease (disorder)","41008"
"External capsule","Lung diseases","41009"
"External capsule","Mesulam Syndrome","41010"
"External capsule","Lafora Disease","41011"
"External capsule","Virus Diseases","41012"
"External capsule","Liver diseases","41013"
"External capsule","Communicable Diseases","41014"
"External capsule","Norrie disease","41015"
"External capsule","Colonic Diseases","41016"
"External capsule","motor disorder","41017"
"External capsule","Hypertrophic disorder of skin, unspecified","41018"
"External capsule","Language Disorders","41019"
"External capsule","Alzheimer Disease, Late Onset","41020"
"External capsule","Timothy syndrome","41021"
"External capsule","Recurrent disease","41022"
"External capsule","Andersen Syndrome","41023"
"External capsule","Paramyotonia congenita (disorder)","41024"
"External capsule","Thrombocytopenia-Absent Radius Syndrome","41025"
"External capsule","Arterial Tortuosity Syndrome","41026"
"External capsule","Acute infectious disease","41027"
"External capsule","Pancreatic Diseases","41028"
"External capsule","Vascular Diseases","41029"
"External capsule","Stress Disorders, Traumatic","41030"
"External capsule","Lubs X-linked mental retardation syndrome","41031"
"External capsule","Williams Syndrome","41032"
"External capsule","Niemann-Pick Disease, Type C","41033"
"Structure of rubrospinal tract","Mohr-Tranebjaerg syndrome","41034"
"Structure of rubrospinal tract","Shwachman syndrome","41035"
"Structure of rubrospinal tract","Gerstmann-Straussler-Scheinker Disease","41036"
"Structure of rubrospinal tract","Sequela of disorder","41037"
"Structure of rubrospinal tract","Dementia due to Alzheimer's disease (disorder)","41038"
"Structure of rubrospinal tract","Mesulam Syndrome","41039"
"Structure of rubrospinal tract","motor disorder","41040"
"Structure of rubrospinal tract","Hypertrophic disorder of skin, unspecified","41041"
"Structure of rubrospinal tract","Language Disorders","41042"
"Structure of rubrospinal tract","Alzheimer Disease, Late Onset","41043"
"Structure of rubrospinal tract","Andersen Syndrome","41044"
"Structure of rubrospinal tract","Paramyotonia congenita (disorder)","41045"
"Structure of rubrospinal tract","Acute infectious disease","41046"
"Structure of rubrospinal tract","Vascular Diseases","41047"
"Structure of rubrospinal tract","Lubs X-linked mental retardation syndrome","41048"
"Occipital lobe","Mohr-Tranebjaerg syndrome","41049"
"Occipital lobe","Shwachman syndrome","41050"
"Occipital lobe","Sequela of disorder","41051"
"Occipital lobe","Dementia due to Alzheimer's disease (disorder)","41052"
"Occipital lobe","Mesulam Syndrome","41053"
"Occipital lobe","motor disorder","41054"
"Occipital lobe","Hypertrophic disorder of skin, unspecified","41055"
"Occipital lobe","Alzheimer Disease, Late Onset","41056"
"Occipital lobe","Paramyotonia congenita (disorder)","41057"
"Occipital lobe","Prune Belly Syndrome","41058"
"Occipital lobe","Thrombocytopenia-Absent Radius Syndrome","41059"
"Occipital lobe","Melkersson-Rosenthal Syndrome","41060"
"Occipital lobe","Delirium, Dementia, Amnestic, Cognitive Disorders","41061"
"Occipital lobe","Vascular Diseases","41062"
"Structure of suprachiasmatic nucleus","Dementia due to Alzheimer's disease (disorder)","41063"
"Structure of suprachiasmatic nucleus","Mesulam Syndrome","41064"
"Structure of suprachiasmatic nucleus","motor disorder","41065"
"Structure of suprachiasmatic nucleus","Alzheimer Disease, Late Onset","41066"
"Structure of suprachiasmatic nucleus","Paramyotonia congenita (disorder)","41067"
"Structure of suprachiasmatic nucleus","Vascular Diseases","41068"
"Pontine structure","Pick Disease of the Brain","41069"
"Pontine structure","Feline urological syndrome","41070"
"Pontine structure","Prion Diseases","41071"
"Pontine structure","Motor Neuron Disease","41072"
"Pontine structure","Cerebrovascular Disorders","41073"
"Pontine structure","Gerstmann-Straussler-Scheinker Disease","41074"
"Pontine structure","Creutzfeldt-Jakob Disease, Sporadic","41075"
"Pontine structure","Dementia due to Alzheimer's disease (disorder)","41076"
"Pontine structure","Lung diseases","41077"
"Pontine structure","Mesulam Syndrome","41078"
"Pontine structure","Lafora Disease","41079"
"Pontine structure","motor disorder","41080"
"Pontine structure","Language Disorders","41081"
"Pontine structure","Alzheimer Disease, Late Onset","41082"
"Pontine structure","Andersen Syndrome","41083"
"Pontine structure","Paramyotonia congenita (disorder)","41084"
"Pontine structure","Thrombocytopenia-Absent Radius Syndrome","41085"
"Pontine structure","Arterial Tortuosity Syndrome","41086"
"Pontine structure","Acute infectious disease","41087"
"Pontine structure","Vascular Diseases","41088"
"Pontine structure","Lubs X-linked mental retardation syndrome","41089"
"Pontine structure","Williams Syndrome","41090"
"Parietal Lobe","Dementia due to Alzheimer's disease (disorder)","41091"
"Parietal Lobe","Mesulam Syndrome","41092"
"Parietal Lobe","motor disorder","41093"
"Parietal Lobe","Alzheimer Disease, Late Onset","41094"
"Parietal Lobe","Paramyotonia congenita (disorder)","41095"
"Parietal Lobe","Vascular Diseases","41096"
"mossy fiber","Mohr-Tranebjaerg syndrome","41097"
"mossy fiber","Sequela of disorder","41098"
"mossy fiber","Dementia due to Alzheimer's disease (disorder)","41099"
"mossy fiber","Mesulam Syndrome","41100"
"mossy fiber","motor disorder","41101"
"mossy fiber","Alzheimer Disease, Late Onset","41102"
"mossy fiber","Paramyotonia congenita (disorder)","41103"
"mossy fiber","Vascular Diseases","41104"
"Hindbrain","Mohr-Tranebjaerg syndrome","41105"
"Hindbrain","Sequela of disorder","41106"
"Hindbrain","Dementia due to Alzheimer's disease (disorder)","41107"
"Hindbrain","Mesulam Syndrome","41108"
"Hindbrain","motor disorder","41109"
"Hindbrain","Hypertrophic disorder of skin, unspecified","41110"
"Hindbrain","Alzheimer Disease, Late Onset","41111"
"Hindbrain","Paramyotonia congenita (disorder)","41112"
"Hindbrain","Delirium, Dementia, Amnestic, Cognitive Disorders","41113"
"Hindbrain","Vascular Diseases","41114"
"Linear nucleus","Pick Disease of the Brain","41115"
"Linear nucleus","Mohr-Tranebjaerg syndrome","41116"
"Linear nucleus","Shwachman syndrome","41117"
"Linear nucleus","Nail-Patella Syndrome","41118"
"Linear nucleus","Prion Diseases","41119"
"Linear nucleus","Creutzfeldt-Jakob disease","41120"
"Linear nucleus","Degenerative disorder","41121"
"Linear nucleus","Gerstmann-Straussler-Scheinker Disease","41122"
"Linear nucleus","Creutzfeldt-Jakob Disease, Sporadic","41123"
"Linear nucleus","Sequela of disorder","41124"
"Linear nucleus","Familial Alzheimer Disease (FAD)","41125"
"Linear nucleus","Dementia due to Alzheimer's disease (disorder)","41126"
"Linear nucleus","Mesulam Syndrome","41127"
"Linear nucleus","Virus Diseases","41128"
"Linear nucleus","Communicable Diseases","41129"
"Linear nucleus","motor disorder","41130"
"Linear nucleus","Language Disorders","41131"
"Linear nucleus","Alzheimer Disease, Late Onset","41132"
"Linear nucleus","Andersen Syndrome","41133"
"Linear nucleus","Paramyotonia congenita (disorder)","41134"
"Linear nucleus","Thrombocytopenia-Absent Radius Syndrome","41135"
"Linear nucleus","Acute infectious disease","41136"
"Linear nucleus","Pancreatic Diseases","41137"
"Linear nucleus","Mucocutaneous Lymph Node Syndrome","41138"
"Linear nucleus","Vascular Diseases","41139"
"Linear nucleus","Lubs X-linked mental retardation syndrome","41140"
"Linear nucleus","Williams Syndrome","41141"
"Cortex, Primary Motor","Dementia due to Alzheimer's disease (disorder)","41142"
"Cortex, Primary Motor","Alzheimer Disease, Late Onset","41143"
"Cortex, Primary Motor","Paramyotonia congenita (disorder)","41144"
"Cortex, Primary Motor","Vascular Diseases","41145"
"Nucleus Accumbens","Dementia due to Alzheimer's disease (disorder)","41146"
"Nucleus Accumbens","Mesulam Syndrome","41147"
"Nucleus Accumbens","motor disorder","41148"
"Nucleus Accumbens","Hypertrophic disorder of skin, unspecified","41149"
"Nucleus Accumbens","Alzheimer Disease, Late Onset","41150"
"Nucleus Accumbens","Paramyotonia congenita (disorder)","41151"
"Nucleus Accumbens","Vascular Diseases","41152"
"Cerebri, Crus","Alzheimer's Disease","41153"
"Cerebri, Crus","Neurodegenerative Disorders","41154"
"Cerebri, Crus","Functional disorder","41155"
"Cerebri, Crus","Disease Progression","41156"
"Cerebri, Crus","Neurotoxicity Syndromes","41157"
"Cerebri, Crus","cortex bone disorders","41158"
"Cerebri, Crus","neuropathology disease","41159"
"Cerebri, Crus","Lewy Body Disease","41160"
"Cerebri, Crus","Pick Disease of the Brain","41161"
"Cerebri, Crus","Parkinson Disease","41162"
"Cerebri, Crus","Parkinsonian Disorders","41163"
"Cerebri, Crus","Mild cognitive disorder","41164"
"Cerebri, Crus","Spinal Cord Diseases","41165"
"Cerebri, Crus","Down Syndrome","41166"
"Cerebri, Crus","Retinal Diseases","41167"
"Cerebri, Crus","Syndrome","41168"
"Cerebri, Crus","Disorder nervous system","41169"
"Cerebri, Crus","Feline urological syndrome","41170"
"Cerebri, Crus","Mohr-Tranebjaerg syndrome","41171"
"Cerebri, Crus","Huntington Disease","41172"
"Cerebri, Crus","Shwachman syndrome","41173"
"Cerebri, Crus","Nail-Patella Syndrome","41174"
"Cerebri, Crus","DISORDERS OF THE OPTIC NERVE","41175"
"Cerebri, Crus","Prion Diseases","41176"
"Cerebri, Crus","Cognition Disorders","41177"
"Cerebri, Crus","Motor Neuron Disease","41178"
"Cerebri, Crus","Depressive disorder","41179"
"Cerebri, Crus","Creutzfeldt-Jakob disease","41180"
"Cerebri, Crus","Degenerative disorder","41181"
"Cerebri, Crus","Brain Diseases","41182"
"Cerebri, Crus","Shy-Drager Syndrome","41183"
"Cerebri, Crus","Cerebrovascular Disorders","41184"
"Cerebri, Crus","Van der Woude syndrome","41185"
"Cerebri, Crus","Gerstmann-Straussler-Scheinker Disease","41186"
"Cerebri, Crus","Creutzfeldt-Jakob Disease, Sporadic","41187"
"Cerebri, Crus","Sequela of disorder","41188"
"Cerebri, Crus","Familial Alzheimer Disease (FAD)","41189"
"Cerebri, Crus","Psychotic Disorders","41190"
"Cerebri, Crus","Hamartoma Syndrome, Multiple","41191"
"Cerebri, Crus","Dementia due to Alzheimer's disease (disorder)","41192"
"Cerebri, Crus","Lung diseases","41193"
"Cerebri, Crus","Mesulam Syndrome","41194"
"Cerebri, Crus","Lafora Disease","41195"
"Cerebri, Crus","Virus Diseases","41196"
"Cerebri, Crus","Liver diseases","41197"
"Cerebri, Crus","Communicable Diseases","41198"
"Cerebri, Crus","Norrie disease","41199"
"Cerebri, Crus","Colonic Diseases","41200"
"Cerebri, Crus","Gilles de la Tourette syndrome","41201"
"Cerebri, Crus","motor disorder","41202"
"Cerebri, Crus","Hypertrophic disorder of skin, unspecified","41203"
